,season,part,href
1742,2012/2013,Regular Season,https://vtb-league.com/en/game/789736#stat
1743,2012/2013,Regular Season,https://vtb-league.com/en/game/789734#stat
1744,2012/2013,Regular Season,https://vtb-league.com/en/game/789554#stat
1745,2012/2013,Regular Season,https://vtb-league.com/en/game/789552#stat
1746,2012/2013,Regular Season,https://vtb-league.com/en/game/789724#stat
1747,2012/2013,Regular Season,https://vtb-league.com/en/game/789546#stat
1748,2012/2013,Regular Season,https://vtb-league.com/en/game/789732#stat
1749,2012/2013,Regular Season,https://vtb-league.com/en/game/789730#stat
1750,2012/2013,Regular Season,https://vtb-league.com/en/game/789548#stat
1751,2012/2013,Regular Season,https://vtb-league.com/en/game/789550#stat
1752,2012/2013,Regular Season,https://vtb-league.com/en/game/789544#stat
1753,2012/2013,Regular Season,https://vtb-league.com/en/game/789726#stat
1754,2012/2013,Regular Season,https://vtb-league.com/en/game/789540#stat
1755,2012/2013,Regular Season,https://vtb-league.com/en/game/789538#stat
1756,2012/2013,Regular Season,https://vtb-league.com/en/game/789542#stat
1757,2012/2013,Regular Season,https://vtb-league.com/en/game/789714#stat
1758,2012/2013,Regular Season,https://vtb-league.com/en/game/789534#stat
1759,2012/2013,Regular Season,https://vtb-league.com/en/game/789720#stat
1760,2012/2013,Regular Season,https://vtb-league.com/en/game/789536#stat
1761,2012/2013,Regular Season,https://vtb-league.com/en/game/789718#stat
1762,2012/2013,Regular Season,https://vtb-league.com/en/game/789722#stat
1763,2012/2013,Regular Season,https://vtb-league.com/en/game/789716#stat
1764,2012/2013,Regular Season,https://vtb-league.com/en/game/789712#stat
1765,2012/2013,Regular Season,https://vtb-league.com/en/game/789710#stat
1766,2012/2013,Regular Season,https://vtb-league.com/en/game/789706#stat
1767,2012/2013,Regular Season,https://vtb-league.com/en/game/789532#stat
1768,2012/2013,Regular Season,https://vtb-league.com/en/game/789530#stat
1769,2012/2013,Regular Season,https://vtb-league.com/en/game/789524#stat
1770,2012/2013,Regular Season,https://vtb-league.com/en/game/789528#stat
1771,2012/2013,Regular Season,https://vtb-league.com/en/game/789704#stat
1772,2012/2013,Regular Season,https://vtb-league.com/en/game/789526#stat
1773,2012/2013,Regular Season,https://vtb-league.com/en/game/789708#stat
1774,2012/2013,Regular Season,https://vtb-league.com/en/game/789702#stat
1775,2012/2013,Regular Season,https://vtb-league.com/en/game/789522#stat
1776,2012/2013,Regular Season,https://vtb-league.com/en/game/789700#stat
1777,2012/2013,Regular Season,https://vtb-league.com/en/game/789516#stat
1778,2012/2013,Regular Season,https://vtb-league.com/en/game/789698#stat
1779,2012/2013,Regular Season,https://vtb-league.com/en/game/789696#stat
1780,2012/2013,Regular Season,https://vtb-league.com/en/game/789520#stat
1781,2012/2013,Regular Season,https://vtb-league.com/en/game/789518#stat
1782,2012/2013,Regular Season,https://vtb-league.com/en/game/789694#stat
1783,2012/2013,Regular Season,https://vtb-league.com/en/game/789692#stat
1784,2012/2013,Regular Season,https://vtb-league.com/en/game/789514#stat
1785,2012/2013,Regular Season,https://vtb-league.com/en/game/789510#stat
1786,2012/2013,Regular Season,https://vtb-league.com/en/game/789512#stat
1787,2012/2013,Regular Season,https://vtb-league.com/en/game/789506#stat
1788,2012/2013,Regular Season,https://vtb-league.com/en/game/789686#stat
1789,2012/2013,Regular Season,https://vtb-league.com/en/game/789684#stat
1790,2012/2013,Regular Season,https://vtb-league.com/en/game/789504#stat
1791,2012/2013,Regular Season,https://vtb-league.com/en/game/789688#stat
1792,2012/2013,Regular Season,https://vtb-league.com/en/game/789690#stat
1793,2012/2013,Regular Season,https://vtb-league.com/en/game/789682#stat
1794,2012/2013,Regular Season,https://vtb-league.com/en/game/789586#stat
1795,2012/2013,Regular Season,https://vtb-league.com/en/game/789680#stat
1796,2012/2013,Regular Season,https://vtb-league.com/en/game/789502#stat
1797,2012/2013,Regular Season,https://vtb-league.com/en/game/789678#stat
1798,2012/2013,Regular Season,https://vtb-league.com/en/game/789498#stat
1799,2012/2013,Regular Season,https://vtb-league.com/en/game/789674#stat
1800,2012/2013,Regular Season,https://vtb-league.com/en/game/789676#stat
1801,2012/2013,Regular Season,https://vtb-league.com/en/game/789500#stat
1802,2012/2013,Regular Season,https://vtb-league.com/en/game/789672#stat
1803,2012/2013,Regular Season,https://vtb-league.com/en/game/789494#stat
1804,2012/2013,Regular Season,https://vtb-league.com/en/game/789490#stat
1805,2012/2013,Regular Season,https://vtb-league.com/en/game/789488#stat
1806,2012/2013,Regular Season,https://vtb-league.com/en/game/789666#stat
1807,2012/2013,Regular Season,https://vtb-league.com/en/game/789486#stat
1808,2012/2013,Regular Season,https://vtb-league.com/en/game/789580#stat
1809,2012/2013,Regular Season,https://vtb-league.com/en/game/789670#stat
1810,2012/2013,Regular Season,https://vtb-league.com/en/game/789664#stat
1811,2012/2013,Regular Season,https://vtb-league.com/en/game/789668#stat
1812,2012/2013,Regular Season,https://vtb-league.com/en/game/789484#stat
1813,2012/2013,Regular Season,https://vtb-league.com/en/game/789662#stat
1814,2012/2013,Regular Season,https://vtb-league.com/en/game/789660#stat
1815,2012/2013,Regular Season,https://vtb-league.com/en/game/789480#stat
1816,2012/2013,Regular Season,https://vtb-league.com/en/game/789482#stat
1817,2012/2013,Regular Season,https://vtb-league.com/en/game/789650#stat
1818,2012/2013,Regular Season,https://vtb-league.com/en/game/789478#stat
1819,2012/2013,Regular Season,https://vtb-league.com/en/game/789658#stat
1820,2012/2013,Regular Season,https://vtb-league.com/en/game/789656#stat
1821,2012/2013,Regular Season,https://vtb-league.com/en/game/789654#stat
1822,2012/2013,Regular Season,https://vtb-league.com/en/game/789652#stat
1823,2012/2013,Regular Season,https://vtb-league.com/en/game/789476#stat
1824,2012/2013,Regular Season,https://vtb-league.com/en/game/789468#stat
1825,2012/2013,Regular Season,https://vtb-league.com/en/game/789472#stat
1826,2012/2013,Regular Season,https://vtb-league.com/en/game/789474#stat
1827,2012/2013,Regular Season,https://vtb-league.com/en/game/789470#stat
1828,2012/2013,Regular Season,https://vtb-league.com/en/game/789648#stat
1829,2012/2013,Regular Season,https://vtb-league.com/en/game/789646#stat
1830,2012/2013,Regular Season,https://vtb-league.com/en/game/789644#stat
1831,2012/2013,Regular Season,https://vtb-league.com/en/game/789466#stat
1832,2012/2013,Regular Season,https://vtb-league.com/en/game/789634#stat
1833,2012/2013,Regular Season,https://vtb-league.com/en/game/789642#stat
1834,2012/2013,Regular Season,https://vtb-league.com/en/game/789464#stat
1835,2012/2013,Regular Season,https://vtb-league.com/en/game/789462#stat
1836,2012/2013,Regular Season,https://vtb-league.com/en/game/789460#stat
1837,2012/2013,Regular Season,https://vtb-league.com/en/game/789458#stat
1838,2012/2013,Regular Season,https://vtb-league.com/en/game/789638#stat
1839,2012/2013,Regular Season,https://vtb-league.com/en/game/789456#stat
1840,2012/2013,Regular Season,https://vtb-league.com/en/game/789640#stat
1841,2012/2013,Regular Season,https://vtb-league.com/en/game/789636#stat
1842,2012/2013,Regular Season,https://vtb-league.com/en/game/789632#stat
1843,2012/2013,Regular Season,https://vtb-league.com/en/game/789630#stat
1844,2012/2013,Regular Season,https://vtb-league.com/en/game/789454#stat
1845,2012/2013,Regular Season,https://vtb-league.com/en/game/789450#stat
1846,2012/2013,Regular Season,https://vtb-league.com/en/game/789452#stat
1847,2012/2013,Regular Season,https://vtb-league.com/en/game/789446#stat
1848,2012/2013,Regular Season,https://vtb-league.com/en/game/789626#stat
1849,2012/2013,Regular Season,https://vtb-league.com/en/game/789628#stat
1850,2012/2013,Regular Season,https://vtb-league.com/en/game/789448#stat
1851,2012/2013,Regular Season,https://vtb-league.com/en/game/789624#stat
1852,2012/2013,Regular Season,https://vtb-league.com/en/game/789444#stat
1853,2012/2013,Playoff,https://vtb-league.com/en/game/790418#stat
1854,2012/2013,Playoff,https://vtb-league.com/en/game/790416#stat
1855,2012/2013,Playoff,https://vtb-league.com/en/game/790414#stat
1856,2012/2013,Playoff,https://vtb-league.com/en/game/790412#stat
1857,2012/2013,Playoff,https://vtb-league.com/en/game/790410#stat
1858,2012/2013,Playoff,https://vtb-league.com/en/game/790408#stat
1859,2012/2013,Playoff,https://vtb-league.com/en/game/790406#stat
1860,2012/2013,Playoff,https://vtb-league.com/en/game/790404#stat
1861,2012/2013,Playoff,https://vtb-league.com/en/game/790402#stat
1862,2012/2013,Playoff,https://vtb-league.com/en/game/790400#stat
1863,2012/2013,Playoff,https://vtb-league.com/en/game/790398#stat
1864,2012/2013,Playoff,https://vtb-league.com/en/game/790396#stat
1865,2012/2013,Playoff,https://vtb-league.com/en/game/790394#stat
1866,2012/2013,Playoff,https://vtb-league.com/en/game/790376#stat
1867,2012/2013,Playoff,https://vtb-league.com/en/game/790384#stat
1868,2012/2013,Playoff,https://vtb-league.com/en/game/790392#stat
1869,2012/2013,Playoff,https://vtb-league.com/en/game/790368#stat
1870,2012/2013,Playoff,https://vtb-league.com/en/game/790374#stat
1871,2012/2013,Playoff,https://vtb-league.com/en/game/790390#stat
1872,2012/2013,Playoff,https://vtb-league.com/en/game/790382#stat
1873,2012/2013,Playoff,https://vtb-league.com/en/game/790366#stat
1874,2012/2013,Playoff,https://vtb-league.com/en/game/790372#stat
1875,2012/2013,Playoff,https://vtb-league.com/en/game/790364#stat
1876,2012/2013,Playoff,https://vtb-league.com/en/game/790380#stat
1877,2012/2013,Playoff,https://vtb-league.com/en/game/790388#stat
1878,2012/2013,Playoff,https://vtb-league.com/en/game/790370#stat
1879,2012/2013,Playoff,https://vtb-league.com/en/game/790378#stat
1880,2012/2013,Playoff,https://vtb-league.com/en/game/790386#stat
1881,2012/2013,Playoff,https://vtb-league.com/en/game/790362#stat
1882,2012/2013,Playoff,https://vtb-league.com/en/game/790360#stat
1883,2012/2013,Playoff,https://vtb-league.com/en/game/790356#stat
1884,2012/2013,Playoff,https://vtb-league.com/en/game/790358#stat
1885,2012/2013,Playoff,https://vtb-league.com/en/game/790354#stat
1886,2012/2013,Playoff,https://vtb-league.com/en/game/790352#stat
1887,2012/2013,Playoff,https://vtb-league.com/en/game/790348#stat
1888,2012/2013,Playoff,https://vtb-league.com/en/game/790350#stat
1889,2012/2013,Playoff,https://vtb-league.com/en/game/790346#stat
1890,2012/2013,Playoff,https://vtb-league.com/en/game/790344#stat
1891,2011/2012,Regular Season,https://vtb-league.com/en/game/789384#stat
1892,2011/2012,Regular Season,https://vtb-league.com/en/game/789344#stat
1893,2011/2012,Regular Season,https://vtb-league.com/en/game/789342#stat
1894,2011/2012,Regular Season,https://vtb-league.com/en/game/789412#stat
1895,2011/2012,Regular Season,https://vtb-league.com/en/game/789340#stat
1896,2011/2012,Regular Season,https://vtb-league.com/en/game/789414#stat
1897,2011/2012,Regular Season,https://vtb-league.com/en/game/789416#stat
1898,2011/2012,Regular Season,https://vtb-league.com/en/game/789410#stat
1899,2011/2012,Regular Season,https://vtb-league.com/en/game/789338#stat
1900,2011/2012,Regular Season,https://vtb-league.com/en/game/789322#stat
1901,2011/2012,Regular Season,https://vtb-league.com/en/game/789334#stat
1902,2011/2012,Regular Season,https://vtb-league.com/en/game/789406#stat
1903,2011/2012,Regular Season,https://vtb-league.com/en/game/789336#stat
1904,2011/2012,Regular Season,https://vtb-league.com/en/game/789408#stat
1905,2011/2012,Regular Season,https://vtb-league.com/en/game/789332#stat
1906,2011/2012,Regular Season,https://vtb-league.com/en/game/789330#stat
1907,2011/2012,Regular Season,https://vtb-league.com/en/game/789402#stat
1908,2011/2012,Regular Season,https://vtb-league.com/en/game/789328#stat
1909,2011/2012,Regular Season,https://vtb-league.com/en/game/789404#stat
1910,2011/2012,Regular Season,https://vtb-league.com/en/game/789326#stat
1911,2011/2012,Regular Season,https://vtb-league.com/en/game/789324#stat
1912,2011/2012,Regular Season,https://vtb-league.com/en/game/789400#stat
1913,2011/2012,Regular Season,https://vtb-league.com/en/game/789274#stat
1914,2011/2012,Regular Season,https://vtb-league.com/en/game/789398#stat
1915,2011/2012,Regular Season,https://vtb-league.com/en/game/789394#stat
1916,2011/2012,Regular Season,https://vtb-league.com/en/game/789318#stat
1917,2011/2012,Regular Season,https://vtb-league.com/en/game/789320#stat
1918,2011/2012,Regular Season,https://vtb-league.com/en/game/789396#stat
1919,2011/2012,Regular Season,https://vtb-league.com/en/game/789392#stat
1920,2011/2012,Regular Season,https://vtb-league.com/en/game/789314#stat
1921,2011/2012,Regular Season,https://vtb-league.com/en/game/789386#stat
1922,2011/2012,Regular Season,https://vtb-league.com/en/game/789316#stat
1923,2011/2012,Regular Season,https://vtb-league.com/en/game/789390#stat
1924,2011/2012,Regular Season,https://vtb-league.com/en/game/789388#stat
1925,2011/2012,Regular Season,https://vtb-league.com/en/game/789312#stat
1926,2011/2012,Regular Season,https://vtb-league.com/en/game/789310#stat
1927,2011/2012,Regular Season,https://vtb-league.com/en/game/789382#stat
1928,2011/2012,Regular Season,https://vtb-league.com/en/game/789380#stat
1929,2011/2012,Regular Season,https://vtb-league.com/en/game/789308#stat
1930,2011/2012,Regular Season,https://vtb-league.com/en/game/789378#stat
1931,2011/2012,Regular Season,https://vtb-league.com/en/game/789376#stat
1932,2011/2012,Regular Season,https://vtb-league.com/en/game/789306#stat
1933,2011/2012,Regular Season,https://vtb-league.com/en/game/789304#stat
1934,2011/2012,Regular Season,https://vtb-league.com/en/game/789300#stat
1935,2011/2012,Regular Season,https://vtb-league.com/en/game/789302#stat
1936,2011/2012,Regular Season,https://vtb-league.com/en/game/789374#stat
1937,2011/2012,Regular Season,https://vtb-league.com/en/game/789372#stat
1938,2011/2012,Regular Season,https://vtb-league.com/en/game/789370#stat
1939,2011/2012,Regular Season,https://vtb-league.com/en/game/789298#stat
1940,2011/2012,Regular Season,https://vtb-league.com/en/game/789296#stat
1941,2011/2012,Regular Season,https://vtb-league.com/en/game/789294#stat
1942,2011/2012,Regular Season,https://vtb-league.com/en/game/789368#stat
1943,2011/2012,Regular Season,https://vtb-league.com/en/game/789288#stat
1944,2011/2012,Regular Season,https://vtb-league.com/en/game/789290#stat
1945,2011/2012,Regular Season,https://vtb-league.com/en/game/789292#stat
1946,2011/2012,Regular Season,https://vtb-league.com/en/game/789366#stat
1947,2011/2012,Regular Season,https://vtb-league.com/en/game/789362#stat
1948,2011/2012,Regular Season,https://vtb-league.com/en/game/789364#stat
1949,2011/2012,Regular Season,https://vtb-league.com/en/game/789286#stat
1950,2011/2012,Regular Season,https://vtb-league.com/en/game/789356#stat
1951,2011/2012,Regular Season,https://vtb-league.com/en/game/789358#stat
1952,2011/2012,Regular Season,https://vtb-league.com/en/game/789284#stat
1953,2011/2012,Regular Season,https://vtb-league.com/en/game/789280#stat
1954,2011/2012,Regular Season,https://vtb-league.com/en/game/789282#stat
1955,2011/2012,Regular Season,https://vtb-league.com/en/game/789354#stat
1956,2011/2012,Regular Season,https://vtb-league.com/en/game/789278#stat
1957,2011/2012,Regular Season,https://vtb-league.com/en/game/789352#stat
1958,2011/2012,Regular Season,https://vtb-league.com/en/game/789276#stat
1959,2011/2012,Regular Season,https://vtb-league.com/en/game/789348#stat
1960,2011/2012,Regular Season,https://vtb-league.com/en/game/789350#stat
1961,2011/2012,Regular Season,https://vtb-league.com/en/game/789244#stat
1962,2011/2012,Regular Season,https://vtb-league.com/en/game/789272#stat
1963,2011/2012,Regular Season,https://vtb-league.com/en/game/789346#stat
1964,2011/2012,Regular Season,https://vtb-league.com/en/game/789200#stat
1965,2011/2012,Regular Season,https://vtb-league.com/en/game/789270#stat
1966,2011/2012,Regular Season,https://vtb-league.com/en/game/789198#stat
1967,2011/2012,Regular Season,https://vtb-league.com/en/game/789196#stat
1968,2011/2012,Regular Season,https://vtb-league.com/en/game/789268#stat
1969,2011/2012,Regular Season,https://vtb-league.com/en/game/789360#stat
1970,2011/2012,Regular Season,https://vtb-league.com/en/game/789194#stat
1971,2011/2012,Regular Season,https://vtb-league.com/en/game/789266#stat
1972,2011/2012,Regular Season,https://vtb-league.com/en/game/789192#stat
1973,2011/2012,Regular Season,https://vtb-league.com/en/game/789264#stat
1974,2011/2012,Regular Season,https://vtb-league.com/en/game/789190#stat
1975,2011/2012,Regular Season,https://vtb-league.com/en/game/789188#stat
1976,2011/2012,Regular Season,https://vtb-league.com/en/game/789186#stat
1977,2011/2012,Regular Season,https://vtb-league.com/en/game/789262#stat
1978,2011/2012,Regular Season,https://vtb-league.com/en/game/789184#stat
1979,2011/2012,Regular Season,https://vtb-league.com/en/game/789260#stat
1980,2011/2012,Regular Season,https://vtb-league.com/en/game/789256#stat
1981,2011/2012,Regular Season,https://vtb-league.com/en/game/789258#stat
1982,2011/2012,Regular Season,https://vtb-league.com/en/game/789180#stat
1983,2011/2012,Regular Season,https://vtb-league.com/en/game/789182#stat
1984,2011/2012,Regular Season,https://vtb-league.com/en/game/789254#stat
1985,2011/2012,Regular Season,https://vtb-league.com/en/game/789176#stat
1986,2011/2012,Regular Season,https://vtb-league.com/en/game/789178#stat
1987,2011/2012,Regular Season,https://vtb-league.com/en/game/789174#stat
1988,2011/2012,Regular Season,https://vtb-league.com/en/game/789172#stat
1989,2011/2012,Regular Season,https://vtb-league.com/en/game/789252#stat
1990,2011/2012,Regular Season,https://vtb-league.com/en/game/789250#stat
1991,2011/2012,Regular Season,https://vtb-league.com/en/game/789166#stat
1992,2011/2012,Regular Season,https://vtb-league.com/en/game/789168#stat
1993,2011/2012,Regular Season,https://vtb-league.com/en/game/789170#stat
1994,2011/2012,Regular Season,https://vtb-league.com/en/game/789248#stat
1995,2011/2012,Regular Season,https://vtb-league.com/en/game/789164#stat
1996,2011/2012,Regular Season,https://vtb-league.com/en/game/789246#stat
1997,2011/2012,Regular Season,https://vtb-league.com/en/game/789242#stat
1998,2011/2012,Regular Season,https://vtb-league.com/en/game/789162#stat
1999,2011/2012,Regular Season,https://vtb-league.com/en/game/789240#stat
2000,2011/2012,Regular Season,https://vtb-league.com/en/game/789238#stat
2001,2011/2012,Regular Season,https://vtb-league.com/en/game/789234#stat
2002,2011/2012,Regular Season,https://vtb-league.com/en/game/789236#stat
2003,2011/2012,Regular Season,https://vtb-league.com/en/game/789160#stat
2004,2011/2012,Regular Season,https://vtb-league.com/en/game/789158#stat
2005,2011/2012,Regular Season,https://vtb-league.com/en/game/789154#stat
2006,2011/2012,Regular Season,https://vtb-league.com/en/game/789156#stat
2007,2011/2012,Regular Season,https://vtb-league.com/en/game/789232#stat
2008,2011/2012,Regular Season,https://vtb-league.com/en/game/789230#stat
2009,2011/2012,Regular Season,https://vtb-league.com/en/game/789226#stat
2010,2011/2012,Regular Season,https://vtb-league.com/en/game/789224#stat
2011,2011/2012,Regular Season,https://vtb-league.com/en/game/789228#stat
2012,2011/2012,Regular Season,https://vtb-league.com/en/game/789220#stat
2013,2011/2012,Regular Season,https://vtb-league.com/en/game/789222#stat
2014,2011/2012,Regular Season,https://vtb-league.com/en/game/789152#stat
2015,2011/2012,Regular Season,https://vtb-league.com/en/game/789218#stat
2016,2011/2012,Regular Season,https://vtb-league.com/en/game/789216#stat
2017,2011/2012,Regular Season,https://vtb-league.com/en/game/789150#stat
2018,2011/2012,Regular Season,https://vtb-league.com/en/game/789148#stat
2019,2011/2012,Regular Season,https://vtb-league.com/en/game/789214#stat
2020,2011/2012,Regular Season,https://vtb-league.com/en/game/789212#stat
2021,2011/2012,Regular Season,https://vtb-league.com/en/game/789210#stat
2022,2011/2012,Regular Season,https://vtb-league.com/en/game/789144#stat
2023,2011/2012,Regular Season,https://vtb-league.com/en/game/789146#stat
2024,2011/2012,Regular Season,https://vtb-league.com/en/game/789142#stat
2025,2011/2012,Regular Season,https://vtb-league.com/en/game/789208#stat
2026,2011/2012,Regular Season,https://vtb-league.com/en/game/789204#stat
2027,2011/2012,Regular Season,https://vtb-league.com/en/game/789138#stat
2028,2011/2012,Regular Season,https://vtb-league.com/en/game/789206#stat
2029,2011/2012,Regular Season,https://vtb-league.com/en/game/789140#stat
2030,2011/2012,Regular Season,https://vtb-league.com/en/game/789202#stat
2031,2011/2012,Regular Season,https://vtb-league.com/en/game/789136#stat
2032,2011/2012,Regular Season,https://vtb-league.com/en/game/789134#stat
2033,2011/2012,Regular Season,https://vtb-league.com/en/game/789132#stat
2034,2011/2012,Regular Season,https://vtb-league.com/en/game/789130#stat
2035,2011/2012,Playoff,https://vtb-league.com/en/game/789442#stat
2036,2011/2012,Playoff,https://vtb-league.com/en/game/789440#stat
2037,2011/2012,Playoff,https://vtb-league.com/en/game/789436#stat
2038,2011/2012,Playoff,https://vtb-league.com/en/game/789438#stat
2039,2011/2012,Playoff,https://vtb-league.com/en/game/789434#stat
2040,2011/2012,Playoff,https://vtb-league.com/en/game/789432#stat
2041,2011/2012,Playoff,https://vtb-league.com/en/game/789430#stat
2042,2011/2012,Playoff,https://vtb-league.com/en/game/789428#stat
2043,2011/2012,Playoff,https://vtb-league.com/en/game/789426#stat
2044,2011/2012,Playoff,https://vtb-league.com/en/game/789422#stat
2045,2011/2012,Playoff,https://vtb-league.com/en/game/789424#stat
2046,2011/2012,Playoff,https://vtb-league.com/en/game/789420#stat
2047,2011/2012,Playoff,https://vtb-league.com/en/game/789418#stat
2048,2010/2011,Final Four,https://vtb-league.com/en/game/789108#stat
2049,2010/2011,Final Four,https://vtb-league.com/en/game/789106#stat
2050,2010/2011,Final Four,https://vtb-league.com/en/game/789104#stat
2051,2010/2011,Final Four,https://vtb-league.com/en/game/789102#stat
2052,2010/2011,Regular season,https://vtb-league.com/en/game/789100#stat
2053,2010/2011,Regular season,https://vtb-league.com/en/game/789040#stat
2054,2010/2011,Regular season,https://vtb-league.com/en/game/789038#stat
2055,2010/2011,Regular season,https://vtb-league.com/en/game/789036#stat
2056,2010/2011,Regular season,https://vtb-league.com/en/game/789098#stat
2057,2010/2011,Regular season,https://vtb-league.com/en/game/789034#stat
2058,2010/2011,Regular season,https://vtb-league.com/en/game/789094#stat
2059,2010/2011,Regular season,https://vtb-league.com/en/game/789090#stat
2060,2010/2011,Regular season,https://vtb-league.com/en/game/789092#stat
2061,2010/2011,Regular season,https://vtb-league.com/en/game/789030#stat
2062,2010/2011,Regular season,https://vtb-league.com/en/game/789032#stat
2063,2010/2011,Regular season,https://vtb-league.com/en/game/789028#stat
2064,2010/2011,Regular season,https://vtb-league.com/en/game/789088#stat
2065,2010/2011,Regular season,https://vtb-league.com/en/game/789024#stat
2066,2010/2011,Regular season,https://vtb-league.com/en/game/789026#stat
2067,2010/2011,Regular season,https://vtb-league.com/en/game/789086#stat
2068,2010/2011,Regular season,https://vtb-league.com/en/game/789084#stat
2069,2010/2011,Regular season,https://vtb-league.com/en/game/789022#stat
2070,2010/2011,Regular season,https://vtb-league.com/en/game/789082#stat
2071,2010/2011,Regular season,https://vtb-league.com/en/game/789020#stat
2072,2010/2011,Regular season,https://vtb-league.com/en/game/789018#stat
2073,2010/2011,Regular season,https://vtb-league.com/en/game/789080#stat
2074,2010/2011,Regular season,https://vtb-league.com/en/game/789078#stat
2075,2010/2011,Regular season,https://vtb-league.com/en/game/789016#stat
2076,2010/2011,Regular season,https://vtb-league.com/en/game/789076#stat
2077,2010/2011,Regular season,https://vtb-league.com/en/game/789074#stat
2078,2010/2011,Regular season,https://vtb-league.com/en/game/789012#stat
2079,2010/2011,Regular season,https://vtb-league.com/en/game/789014#stat
2080,2010/2011,Regular season,https://vtb-league.com/en/game/789072#stat
2081,2010/2011,Regular season,https://vtb-league.com/en/game/789096#stat
2082,2010/2011,Regular season,https://vtb-league.com/en/game/789010#stat
2083,2010/2011,Regular season,https://vtb-league.com/en/game/789070#stat
2084,2010/2011,Regular season,https://vtb-league.com/en/game/789008#stat
2085,2010/2011,Regular season,https://vtb-league.com/en/game/789006#stat
2086,2010/2011,Regular season,https://vtb-league.com/en/game/789068#stat
2087,2010/2011,Regular season,https://vtb-league.com/en/game/789064#stat
2088,2010/2011,Regular season,https://vtb-league.com/en/game/789062#stat
2089,2010/2011,Regular season,https://vtb-league.com/en/game/789000#stat
2090,2010/2011,Regular season,https://vtb-league.com/en/game/789002#stat
2091,2010/2011,Regular season,https://vtb-league.com/en/game/789060#stat
2092,2010/2011,Regular season,https://vtb-league.com/en/game/789004#stat
2093,2010/2011,Regular season,https://vtb-league.com/en/game/789058#stat
2094,2010/2011,Regular season,https://vtb-league.com/en/game/788998#stat
2095,2010/2011,Regular season,https://vtb-league.com/en/game/789056#stat
2096,2010/2011,Regular season,https://vtb-league.com/en/game/788996#stat
2097,2010/2011,Regular season,https://vtb-league.com/en/game/789054#stat
2098,2010/2011,Regular season,https://vtb-league.com/en/game/788994#stat
2099,2010/2011,Regular season,https://vtb-league.com/en/game/789050#stat
2100,2010/2011,Regular season,https://vtb-league.com/en/game/788992#stat
2101,2010/2011,Regular season,https://vtb-league.com/en/game/789052#stat
2102,2010/2011,Regular season,https://vtb-league.com/en/game/788990#stat
2103,2010/2011,Regular season,https://vtb-league.com/en/game/789048#stat
2104,2010/2011,Regular season,https://vtb-league.com/en/game/788988#stat
2105,2010/2011,Regular season,https://vtb-league.com/en/game/789046#stat
2106,2010/2011,Regular season,https://vtb-league.com/en/game/789066#stat
2107,2010/2011,Regular season,https://vtb-league.com/en/game/788986#stat
2108,2010/2011,Regular season,https://vtb-league.com/en/game/789044#stat
2109,2010/2011,Regular season,https://vtb-league.com/en/game/789042#stat
2110,2010/2011,Regular season,https://vtb-league.com/en/game/788982#stat
2111,2010/2011,Regular season,https://vtb-league.com/en/game/788984#stat
2112,2009/2010,Final 4,https://vtb-league.com/en/game/788960#stat
2113,2009/2010,Final 4,https://vtb-league.com/en/game/788952#stat
2114,2009/2010,Final 4,https://vtb-league.com/en/game/788956#stat
2115,2009/2010,Final 4,https://vtb-league.com/en/game/788958#stat
2116,2009/2010,Regular season,https://vtb-league.com/en/game/788928#stat
2117,2009/2010,Regular season,https://vtb-league.com/en/game/788978#stat
2118,2009/2010,Regular season,https://vtb-league.com/en/game/788926#stat
2119,2009/2010,Regular season,https://vtb-league.com/en/game/788932#stat
2120,2009/2010,Regular season,https://vtb-league.com/en/game/788930#stat
2121,2009/2010,Regular season,https://vtb-league.com/en/game/788934#stat
2122,2009/2010,Regular season,https://vtb-league.com/en/game/788964#stat
2123,2009/2010,Regular season,https://vtb-league.com/en/game/788940#stat
2124,2009/2010,Regular season,https://vtb-league.com/en/game/788962#stat
2125,2009/2010,Regular season,https://vtb-league.com/en/game/788942#stat
2126,2009/2010,Regular season,https://vtb-league.com/en/game/788936#stat
2127,2009/2010,Regular season,https://vtb-league.com/en/game/788968#stat
2128,2009/2010,Regular season,https://vtb-league.com/en/game/788966#stat
2129,2009/2010,Regular season,https://vtb-league.com/en/game/788972#stat
2130,2009/2010,Regular season,https://vtb-league.com/en/game/788938#stat
2131,2009/2010,Regular season,https://vtb-league.com/en/game/788948#stat
2132,2009/2010,Regular season,https://vtb-league.com/en/game/788950#stat
2133,2009/2010,Regular season,https://vtb-league.com/en/game/788970#stat
2134,2009/2010,Regular season,https://vtb-league.com/en/game/788976#stat
2135,2009/2010,Regular season,https://vtb-league.com/en/game/788944#stat
2136,2009/2010,Regular season,https://vtb-league.com/en/game/788980#stat
2137,2009/2010,Regular season,https://vtb-league.com/en/game/788946#stat
2138,2009/2010,Regular season,https://vtb-league.com/en/game/788974#stat
2139,2009/2010,Regular season,https://vtb-league.com/en/game/788954#stat
